,Rating,Total_Reviews,SME_Data,Distance,Check_Web,Check_Telepon,Label
1756,4.5,64,1,2.0900281710501165,0,1,1
1757,4.7,63,2,0.29657486219292595,1,1,2
1758,4.6,63,1,0.3360649394845472,0,1,1
1759,4.4,63,2,0.5569411289750352,1,1,2
1760,4.6,63,0,1.2155209515973628,0,0,0
1761,4.3,63,1,1.6171782454949144,0,1,1
1762,4.3,62,1,0.05060586920490292,0,1,1
1763,4.6,62,0,0.08769697710923587,0,0,0
1764,4.6,62,1,0.35326811085341714,0,1,1
1765,4.5,62,2,0.3776882423277376,1,1,2
1766,4.6,62,0,0.6678702547486514,0,0,0
1767,4.6,62,0,1.1003009450155756,0,0,0
1768,4.2,61,0,0.35865943858767646,0,0,0
1769,4.5,61,0,0.38739808562752887,0,0,0
1770,5.0,61,0,0.4034186419310526,0,1,1
1771,4.1,61,0,0.4813485634599352,0,0,0
1772,4.4,61,1,0.5694736301428394,0,1,1
1773,4.8,61,2,0.6142652942955125,1,1,2
1774,4.3,61,1,0.6653056285103729,0,1,1
1775,4.5,61,2,0.7838015168085597,1,1,2
1776,4.2,61,1,0.8657465688691175,0,1,1
1777,4.6,61,2,1.4407335671558144,1,1,2
1778,4.4,60,1,0.15725087559856823,0,1,1
1779,4.6,60,1,0.4236359922274157,1,0,1
1780,4.6,60,1,0.43231466778517647,0,1,1
1781,5.0,60,2,0.5200364829028153,1,1,2
1782,4.5,60,1,0.6332295794440032,0,1,1
1783,4.4,60,1,0.8970079979877059,0,1,1
1784,4.1,60,0,0.9271325115043441,0,0,0
1785,4.4,60,0,1.0165641564737566,0,0,0
1786,4.6,60,2,1.6873534867937243,1,1,2
1787,4.9,59,2,0.28348011124131367,1,1,2
1788,4.9,59,0,0.37150186109886946,0,0,0
1789,4.4,59,1,0.42381931589027494,0,1,1
1790,4.6,59,1,0.5469560771525563,0,1,1
1791,4.6,59,2,0.5478425368101075,1,1,2
1792,4.5,59,1,0.5846314548487971,0,1,1
1793,4.5,59,1,0.6094950968240392,0,1,1
1794,4.4,59,1,0.6199146401490376,0,1,1
1795,4.2,59,2,0.6487702847771701,1,1,2
1796,4.4,59,2,1.3719858785689867,1,1,2
1797,4.1,59,1,2.1525801896372947,0,1,1
1798,5.0,59,0,3.8419627846989486,0,1,1
1799,4.7,58,1,0.05196108996994441,0,1,1
1800,4.4,58,1,0.10979930518577116,0,1,1
1801,4.0,58,1,0.18778325961075695,0,1,1
1802,4.5,58,0,0.19913173312469024,0,1,1
1803,4.5,58,1,0.4780096745546065,0,1,1
1804,4.2,58,1,0.628351932789056,1,0,1
1805,4.4,58,2,0.6855647409379925,1,1,2
1806,4.5,58,1,0.8216723741342333,0,1,1
1807,4.3,58,1,0.8618012128688433,0,1,1
1808,4.3,58,0,1.7161452304691007,0,1,0
1809,4.4,58,1,3.2869309155612645,0,1,1
1810,4.3,57,1,0.1345748866977104,0,1,1
1811,4.7,57,0,0.1758585787070635,0,0,0
1812,4.5,57,0,0.20062976879875638,0,0,0
1813,4.7,57,0,0.2399940885859008,0,0,0
1814,4.4,57,0,0.3057076225815062,0,0,0
1815,4.3,57,2,0.4275501652420845,1,1,2
1816,3.9,57,0,0.5046294513360292,0,0,0
1817,4.6,57,2,0.7952278027504913,1,1,2
1818,4.4,57,0,1.3838282155374417,0,1,1
1819,4.6,57,2,1.5355586196930422,1,1,2
1820,4.5,57,1,1.6288317159662664,0,1,1
1821,4.6,56,0,0.2074770392759482,0,0,0
1822,4.2,56,1,0.2311220026818206,0,1,1
1823,4.5,56,0,0.3353963484480018,0,0,0
1824,4.6,56,1,0.33938119084666724,0,1,1
1825,4.4,56,2,0.41031145711641576,1,1,2
1826,5.0,56,0,0.41964754781200087,1,1,2
1827,4.1,56,2,0.5021708267303221,1,1,2
1828,4.3,56,1,0.5318161121896765,0,1,1
1829,4.8,56,2,0.5958341643360844,1,1,2
1830,4.8,56,2,0.666997081404108,1,1,2
1831,4.6,56,1,0.728330638442753,0,1,1
1832,4.3,56,2,0.949171343706962,1,1,2
1833,5.0,56,2,1.1754014291987482,1,1,2
1834,4.6,55,0,0.20520022676874058,0,1,1
1835,4.2,55,0,0.21301943801743262,0,0,0
1836,4.6,55,0,0.22235489492872854,1,1,2
1837,4.7,55,2,0.24220490981596016,1,1,2
1838,4.2,55,1,0.31454782430260225,0,1,1
1839,4.3,55,2,0.4018880808459788,1,1,2
1840,4.4,55,1,0.41321634791750433,0,1,1
1841,4.5,55,1,0.4849391073787726,0,1,1
1842,4.4,55,0,0.49008245330881856,0,0,0
1843,4.1,55,0,0.542159879566034,0,0,0
1844,4.6,55,2,0.5859669477762205,1,1,2
1845,4.7,55,2,0.6185866304297017,1,1,2
1846,4.1,55,0,0.7434650294524987,0,1,0
1847,4.4,55,1,1.3798808041458492,0,1,1
1848,4.2,54,1,0.11706022790961235,0,1,1
1849,4.2,54,2,0.1260987451778196,1,1,2
1850,4.1,54,1,0.13557687957737766,0,1,1
1851,4.3,54,0,0.2680476262918566,0,1,0
1852,4.8,54,1,0.3591203777285624,0,1,1
1853,4.0,54,0,0.40735037366427174,0,0,0
1854,4.4,54,0,0.4730564817624287,0,0,0
1855,4.2,54,1,0.48692034270599,0,1,1
1856,4.6,54,0,0.5976217629332911,0,0,0
1857,4.5,54,1,0.7582700582136216,0,1,1
1858,4.4,54,1,0.91189687040325,0,1,1
1859,3.1,54,1,1.094782256940025,0,1,1
1860,4.2,54,2,1.1458520191318335,1,1,2
1861,4.5,53,1,0.22108459471532682,0,1,1
1862,4.6,53,1,0.2316982551989061,0,1,1
1863,4.9,53,0,0.3695202219435401,0,1,1
1864,4.1,53,1,0.5145233279844463,0,1,1
1865,4.4,53,1,0.5362329720324835,0,1,1
1866,4.6,53,1,0.6735889182958757,0,1,1
1867,4.9,53,2,0.7402412286483248,1,1,2
1868,4.3,53,1,0.7453865213064854,1,1,2
1869,4.8,53,1,1.0672388194096791,0,1,1
1870,4.3,53,0,1.6953603154591101,0,0,0
1871,4.9,52,2,0.14927163524824186,1,1,2
1872,4.2,52,0,0.2098998882977312,0,0,0
1873,4.5,52,0,0.27186165170204407,0,0,0
1874,4.6,52,0,0.35069738456683464,0,0,0
1875,4.1,52,0,0.39293642098421816,0,0,0
1876,4.6,52,1,0.44887388796841177,0,1,1
1877,4.2,52,2,0.49384506754405116,1,1,2
1878,4.7,52,2,0.5130418528311432,1,1,2
1879,4.6,52,1,0.6165322454543624,0,1,1
1880,4.8,52,2,0.6851207118423955,1,1,2
1881,4.2,52,1,1.224573225397781,0,1,1
1882,4.6,52,1,1.3026383944140645,0,1,1
1883,3.8,51,1,0.2907917071955492,1,0,1
1884,4.6,51,2,0.4062066362027519,1,1,2
1885,4.1,51,1,0.43593666177929524,1,1,1
1886,4.6,51,1,0.5836773819896794,1,1,2
1887,4.2,51,0,0.6767896040866707,0,0,0
1888,4.8,51,2,0.9429955349737692,1,1,2
1889,4.7,51,1,0.9617640946509101,0,1,1
1890,4.0,51,1,1.2826531416308053,0,1,1
1891,4.6,51,2,3.1597031173238745,1,1,2
1892,4.4,50,0,0.1138843762101571,0,0,0
1893,4.4,50,1,0.2183401823412306,0,1,1
1894,4.0,50,2,0.3915945463101341,1,1,2
1895,4.2,50,0,0.4193275908409482,0,1,1
1896,4.3,50,2,0.4467064002378186,1,1,2
1897,4.5,50,2,0.44823526824483273,1,1,2
1898,4.4,50,0,0.5209083442198554,0,0,0
1899,4.5,50,1,0.6483973923236369,0,1,1
1900,3.9,50,2,1.1724692852451881,1,1,2
1901,4.3,50,2,1.666718864891106,1,1,2
1902,4.7,50,2,2.280251523445184,1,1,2
1903,4.6,50,2,4.82153092256675,1,1,2
1904,4.4,49,2,0.10471783430643752,1,1,2
1905,4.5,49,2,0.10619064568686934,1,1,2
1906,4.5,49,1,0.11346537034382032,0,1,1
1907,4.8,49,1,0.21656462197931511,0,1,1
1908,4.1,49,1,0.24109920488502143,0,1,1
1909,4.7,49,1,0.3606393536230339,0,1,1
1910,4.2,49,2,0.4881784704248663,1,1,2
1911,4.4,49,2,0.6083961850558381,1,1,2
1912,4.6,49,1,0.8266337647877496,0,1,1
1913,4.6,49,0,1.1258522804679858,0,1,0
1914,4.5,49,1,1.9170003724757811,0,1,1
1915,4.4,48,1,0.18540950293666714,0,1,1
1916,4.2,48,0,0.24138610967464855,0,0,0
1917,4.0,48,0,0.268085759775112,0,0,0
1918,4.7,48,2,0.3012488004176055,1,1,2
1919,4.7,48,2,0.3017062347775134,1,1,2
1920,4.5,48,1,0.34405597909772623,0,1,1
1921,4.3,48,0,0.7051314248023537,0,1,1
1922,4.5,48,1,0.7641186902834078,0,1,1
1923,4.4,48,0,0.7898310031309917,0,0,0
1924,4.2,48,1,0.8593783115567075,0,1,1
1925,4.6,48,1,1.1472743578911646,0,1,1
1926,4.5,47,2,0.6225889574475547,1,1,2
1927,4.5,47,0,0.746251326577246,0,1,1
1928,4.7,47,0,0.7682458503092563,0,0,0
1929,4.2,47,2,0.8991146589430515,1,1,2
1930,4.4,47,0,1.0820593905880342,0,0,0
1931,4.6,47,2,1.1634793325318509,1,1,2
1932,4.4,47,1,1.456734627408689,0,1,1
1933,4.7,47,0,1.4864742004831095,0,0,0
1934,3.9,47,1,2.0041940392044197,0,1,1
1935,4.4,46,1,0.1694439447690905,0,1,1
1936,4.4,46,2,0.2599850328824793,1,1,2
1937,4.5,46,1,0.2635695799868814,0,1,1
1938,4.8,46,1,0.28966985254535127,0,1,1
1939,4.5,46,1,0.32576968472297196,1,1,2
1940,4.2,46,1,0.37023386154337123,0,1,1
1941,4.2,46,0,0.39069640814580764,0,1,1
1942,4.4,46,1,0.41412891706915267,0,1,1
1943,4.8,46,2,0.4218091052992076,1,1,2
1944,4.6,46,2,0.4649944345515454,1,1,2
1945,4.5,46,0,0.4706340935825531,0,0,0
1946,4.7,46,1,0.5198988100771074,0,1,1
1947,4.6,46,1,0.558518376071655,0,1,1
1948,4.2,46,0,0.6646982322525493,0,1,1
1949,4.6,46,2,0.8576669597887362,1,1,2
1950,4.1,46,1,0.9083653262432939,0,1,1
1951,4.4,46,0,1.0644632933369216,0,1,1
1952,4.0,46,1,1.203143932293976,0,1,1
1953,4.3,45,1,0.1156451977922654,0,1,1
1954,4.1,45,1,0.20126892176407235,0,1,1
1955,4.5,45,1,0.3226718511592472,0,1,1
1956,4.8,45,2,0.37097685853291756,1,1,2
1957,4.2,45,1,0.37802180553611864,0,1,1
1958,4.8,45,2,0.41168524113691,1,1,2
1959,4.6,45,0,0.5664797083661021,0,0,0
1960,4.5,45,1,0.9114404339950388,0,1,1
1961,4.1,45,2,0.9744044936027255,1,1,2
1962,3.8,45,0,1.2577727784324129,0,0,0
1963,4.6,45,1,1.6088582615350357,0,1,1
1964,4.4,45,1,2.679040174981746,0,1,1
1965,4.4,45,0,2.851720287711948,1,1,2
1966,5.0,45,0,5.554566713625284,0,1,0
1967,4.6,44,1,0.18501516011734837,0,1,1
1968,3.7,44,1,0.2605043512635836,0,1,1
1969,4.5,44,1,0.30122735081391006,0,1,1
1970,4.3,44,1,0.3160223766363293,0,1,1
1971,4.6,44,2,0.34537699862321025,1,1,2
1972,4.0,44,2,0.3573324554900266,1,1,2
1973,4.3,44,2,0.40353247951396537,1,1,2
1974,4.5,44,0,0.42555830923657034,0,1,1
1975,4.2,44,2,0.551121315073823,1,1,2
1976,4.4,44,1,0.637877020385388,0,1,1
1977,4.4,44,2,0.7100558794093902,1,1,2
1978,4.2,44,2,0.7799303242227926,1,1,2
1979,4.4,44,1,0.8415672284068438,0,1,1
1980,4.3,44,2,0.9053796149403321,1,1,2
1981,4.7,44,0,1.3789760026399607,0,0,0
1982,4.2,44,1,3.335936153369297,0,1,1
1983,4.6,43,0,0.144758131319694,0,0,0
1984,4.4,43,0,0.17267560940864338,0,0,0
1985,4.4,43,0,0.3630930088557638,0,0,0
1986,4.4,43,2,0.8140680467106122,1,1,2
1987,4.5,43,2,0.915696028628719,1,1,2
1988,4.4,43,1,0.9471337367470086,0,1,1
1989,4.3,43,1,1.1901143217833399,0,1,1
1990,4.7,43,0,1.7786881441559659,0,1,1
1991,4.3,43,2,3.2658407031562287,1,1,2
1992,4.4,43,1,3.484823490073192,0,1,1
1993,3.6,43,1,6.89206269901528,0,1,1
1994,4.4,42,0,0.09596089051010841,0,0,0
1995,4.7,42,2,0.19470095491722147,1,1,2
1996,4.7,42,1,0.26822750668989637,0,1,1
1997,4.5,42,1,0.42280273450899786,0,1,1
1998,4.8,42,1,0.49345830163461646,0,1,1
1999,4.7,42,2,0.5052201722837856,1,1,2
2000,4.8,42,2,1.1807851074691047,1,1,2
2001,4.5,42,2,2.433585471363841,1,1,2
2002,4.5,42,0,2.69491935812997,0,1,0
2003,4.5,41,1,0.21760595456258658,0,1,1
2004,4.1,41,1,0.40475203048177893,0,1,1
2005,4.6,41,1,0.42635125647410976,0,1,1
2006,4.2,41,1,0.42876109784096245,0,1,1
2007,4.8,41,2,0.4464420168846634,1,1,2
2008,4.7,41,2,0.4669031224617716,1,1,2
2009,4.9,41,0,0.4829691915637248,1,1,2
2010,4.5,41,2,0.49232287387391943,1,1,2
2011,4.6,41,1,0.5686510979850609,0,1,1
2012,4.2,41,2,0.7131132142685207,1,1,2
2013,3.7,41,2,0.8822428952105176,1,1,2
2014,4.4,41,0,0.9295144000352912,0,1,0
2015,4.9,41,1,1.0790284074722762,0,1,1
2016,4.6,40,2,0.10595477414035355,1,1,2
2017,3.9,40,1,0.24839500615267798,1,0,1
2018,4.5,40,2,0.4437013331070197,1,1,2
2019,4.8,40,1,0.6688753918726901,0,1,1
2020,4.5,40,1,0.6823114667697133,0,1,1
2021,4.5,40,1,0.7042304728297485,0,1,1
2022,4.3,40,0,0.7348831526555254,0,1,0
2023,4.7,40,0,0.8462654112387263,1,1,2
2024,4.9,40,2,1.0534449771047838,1,1,2
2025,4.9,40,2,1.1993414461918266,1,1,2
2026,3.7,40,2,1.6711076878491389,1,1,2
2027,4.2,40,1,1.812599875889545,0,1,1
2028,4.9,40,2,4.086780599663689,1,1,2
2029,4.7,39,2,0.11445263274182353,1,1,2
2030,4.7,39,2,0.18479238909950907,1,1,2
2031,4.2,39,0,0.2367688932551053,0,0,0
2032,4.7,39,1,0.2778578713674039,0,1,1
2033,4.4,39,1,0.32680747559326556,0,1,1
2034,4.3,39,0,0.3416838440987463,0,1,1
2035,4.5,39,2,0.3506850195647284,1,1,2
2036,4.3,39,0,0.5931893257993763,0,1,0
2037,4.6,39,1,1.2207253742660837,0,1,1
2038,4.7,39,1,2.9438398009300117,0,1,1
2039,4.1,39,0,3.7060362333474877,0,0,0
2040,4.2,38,0,0.1831213069453999,0,0,0
2041,5.0,38,0,0.20555170886539548,1,1,2
2042,4.1,38,1,0.26090616796121296,0,1,1
2043,4.6,38,1,0.30112246006127735,0,1,1
2044,4.3,38,2,0.3131046182899625,1,1,2
2045,4.8,38,1,0.3264091243960987,0,1,1
2046,4.2,38,2,0.4353709976294263,1,1,2
2047,4.4,38,1,0.48162577281769686,0,1,1
2048,4.2,38,0,0.4984381673733566,0,1,1
2049,4.3,38,1,0.5724745627055501,0,1,1
2050,4.3,38,2,0.5769805087987447,1,1,2
2051,4.5,38,2,0.6606318170661619,1,1,2
2052,4.4,38,1,0.6967390450417229,0,1,1
2053,4.7,38,2,0.7028579639113195,1,1,2
2054,4.5,38,0,0.7811922806426852,0,0,0
2055,4.4,38,0,0.8387905261059898,0,0,0
2056,4.7,38,2,1.2129524023968108,1,1,2
2057,4.7,37,2,0.020979085368152902,1,1,2
2058,3.9,37,2,0.07444743037021044,1,1,2
2059,4.4,37,2,0.11851380434196629,1,1,2
2060,4.5,37,1,0.42372281727463956,0,1,1
2061,4.4,37,2,0.4567967040297999,1,1,2
2062,4.8,37,1,0.49972167086071273,0,1,1
2063,4.5,37,1,0.6498900315091993,0,1,1
2064,4.2,37,1,0.7422427961097033,0,1,1
2065,4.2,37,2,0.8382386846828412,1,1,2
2066,4.6,37,0,0.858848083244826,0,1,0
2067,4.7,37,0,0.8910150745088536,0,0,0
2068,4.0,37,0,1.0416253051417153,0,1,0
2069,4.5,37,1,1.3854572162177705,0,1,1
2070,4.4,36,0,0.1494149257399971,0,0,0
2071,4.5,36,0,0.15887172340093533,0,1,1
2072,4.3,36,0,0.19751951173885546,0,0,0
2073,4.2,36,1,0.3388337720514577,0,1,1
2074,4.8,36,1,0.39816821531918195,0,1,1
2075,4.4,36,0,0.4171326055706875,0,0,0
2076,4.1,36,0,0.48731668392353666,0,1,0
2077,4.6,36,1,0.49312332511836954,0,1,1
2078,4.8,36,2,0.6469886551187395,1,1,2
2079,4.2,36,2,0.6781189230866987,1,1,2
2080,4.2,36,0,0.8272115622053232,1,0,0
2081,4.5,36,1,0.9188490254559265,0,1,1
2082,4.4,36,1,0.9970030362809459,0,1,1
2083,4.0,36,2,1.0539411573228454,1,1,2
2084,4.4,36,1,1.0810162080495556,0,1,1
2085,4.3,35,1,0.015587807871957416,0,1,1
2086,4.8,35,1,0.2415912773973784,0,1,1
2087,4.6,35,0,0.26792446432284184,0,0,0
2088,4.7,35,2,0.30556881954386306,1,1,2
2089,2.3,35,1,0.33968530304521233,0,1,1
2090,4.8,35,1,0.35993398029251444,0,1,1
2091,4.8,35,2,0.40346821903850777,1,1,2
2092,4.4,35,2,0.42307803934345367,1,1,2
2093,4.0,35,0,0.48667775971350485,0,1,0
2094,4.5,35,0,0.5877055547426226,0,0,0
2095,4.3,35,2,0.5931128882927004,1,1,2
2096,4.9,35,2,0.8368881714658326,1,1,2
2097,4.2,35,2,0.8380383412385042,1,1,2
2098,4.9,35,0,1.2218271288306595,0,0,0
2099,4.7,35,2,4.3769978362736595,1,1,2
2100,4.3,34,0,0.33176640415043274,1,1,0
2101,4.5,34,1,0.3502816197634547,0,1,1
2102,4.4,34,2,0.506418835406604,1,1,2
2103,4.4,34,1,0.544015188431253,0,1,1
2104,5.0,34,1,0.5749535758732209,0,1,1
2105,4.3,34,2,0.5931128882927004,1,1,2
2106,4.6,34,2,0.600069710607914,1,1,2
2107,4.5,34,2,0.7954549896922967,1,1,2
2108,4.2,34,1,0.8458529457311034,0,1,1
2109,4.2,34,2,0.9909440023531831,1,1,2
2110,4.8,34,0,1.2329762221405156,0,0,0
2111,4.6,34,2,1.8129975423889075,1,1,2
2112,4.7,34,2,2.084982736121179,1,1,2
2113,4.6,33,1,0.1398462770867796,0,1,1
2114,4.2,33,1,0.20638853414615926,0,1,1
2115,4.7,33,0,0.24094353227307427,0,1,1
2116,4.7,33,1,0.2662671261138794,0,1,1
2117,4.8,33,1,0.27646816707424443,0,1,1
2118,4.7,33,1,0.2949151850740302,0,1,1
2119,4.8,33,1,0.31601348917839167,0,1,1
2120,4.2,33,1,0.39217566329013326,0,1,1
2121,4.6,33,0,0.43174085394000355,0,0,0
2122,4.6,33,0,0.44653003927101614,0,0,0
2123,4.5,33,0,0.6323761231645809,0,0,0
2124,4.6,33,1,0.7338234955785679,0,1,1
2125,4.5,33,0,0.9352081104211408,0,0,0
2126,4.5,33,0,1.0732720656838977,0,1,0
2127,4.5,33,2,1.0926285182562043,1,1,2
2128,4.6,33,1,1.1272816987885645,0,1,1
2129,4.3,33,2,1.158924327871563,1,1,2
2130,3.1,33,1,1.198871743859877,0,1,1
2131,3.9,33,0,1.374453327748257,0,0,0
2132,4.5,33,2,1.422485262195698,1,1,2
2133,4.8,33,1,3.8573363342377838,1,0,2
2134,4.5,33,2,5.547675325721205,1,1,2
2135,4.1,32,0,0.1625531395443666,0,0,0
2136,4.7,32,2,0.20616364543002771,1,1,2
2137,4.3,32,1,0.34819114497234444,0,1,1
2138,4.6,32,2,0.4147179097263701,1,1,2
2139,4.5,32,1,0.5034982137192331,0,1,1
2140,4.8,32,2,0.560622869509321,1,1,2
2141,4.5,32,2,0.5701474551438932,1,1,2
2142,4.5,32,1,0.5731092322179641,0,1,1
2143,4.4,32,1,0.620719781403878,0,1,1
2144,4.4,32,1,0.6651302332522784,1,0,2
2145,4.1,32,0,0.6857297953388464,0,0,0
2146,4.6,32,1,0.898804232093326,0,1,1
2147,4.6,32,1,0.9262095017783178,0,1,1
2148,4.1,32,2,1.064962980700765,1,1,2
2149,4.0,32,0,1.0796003487974306,0,1,1
2150,4.7,32,1,1.1670924518909318,0,1,1
2151,4.3,32,0,1.258787682258038,0,0,0
2152,4.7,32,1,1.6992743485032182,0,1,1
2153,4.8,32,1,1.7142198218643354,0,1,1
2154,4.9,31,2,0.10898644291993684,1,1,2
2155,4.9,31,2,0.198692609073814,1,1,2
2156,4.5,31,1,0.2801439793962523,0,1,1
2157,4.2,31,1,0.33755265675750284,0,1,1
2158,3.5,31,0,0.3404081535541868,0,0,0
2159,4.2,31,0,0.3828298667174568,0,0,0
2160,4.8,31,2,0.39198692101946353,1,1,2
2161,4.9,31,1,0.48149256402377505,0,1,1
2162,4.8,31,2,0.4946510913395287,1,1,2
2163,4.4,31,0,0.5673607586909272,0,1,1
2164,3.8,31,1,0.6397690052246662,0,1,1
2165,4.1,31,0,0.6436058142200156,1,0,0
2166,4.0,31,1,0.652384135140374,0,1,1
2167,4.4,31,2,0.7091583606264876,1,1,2
2168,4.8,31,0,0.7162008832985557,0,0,0
2169,2.8,31,1,0.7518183662286079,0,1,1
2170,4.6,31,1,0.8246785770988296,0,1,1
2171,4.4,31,2,1.2656466599762948,1,1,2
2172,4.6,31,2,1.2706043381740675,1,1,2
2173,4.2,31,1,2.466654090013321,0,1,1
2174,4.6,31,1,3.8081695360937924,1,1,1
2175,4.5,31,2,6.33797705514947,1,1,2
2176,4.1,30,0,0.06410878901868851,0,0,0
2177,4.2,30,1,0.1458677850545001,0,1,1
2178,4.2,30,2,0.1690046506168502,1,1,2
2179,4.8,30,1,0.219646130949512,0,1,1
2180,4.5,30,2,0.28865884654325974,1,1,2
2181,4.9,30,2,0.3170756083900376,1,1,2
2182,4.5,30,1,0.3504697309379906,0,1,1
2183,4.5,30,2,0.372199317451184,1,1,2
2184,4.6,30,1,0.42836878987095567,0,1,1
2185,4.7,30,0,0.4384443621334623,0,0,0
2186,4.8,30,1,0.5089535803612579,0,1,1
2187,4.1,30,1,0.5416116347697628,0,1,1
2188,4.4,30,1,0.5460573778036675,0,1,1
2189,4.8,30,0,0.5828333571646656,0,0,0
2190,4.6,30,2,0.6707926416153052,1,1,2
2191,4.5,30,2,0.674666183672263,1,1,2
2192,4.1,30,0,0.7562951037560469,1,0,0
2193,4.9,30,1,0.8643232955020073,0,1,1
2194,4.2,30,2,0.911620721039342,1,1,2
2195,4.0,30,0,0.9593731759392355,0,0,0
2196,4.4,30,2,1.1673746645332503,1,1,2
2197,4.2,30,0,1.176652706398776,0,0,0
2198,4.4,30,0,1.8210428381336332,0,1,0
2199,4.3,30,2,2.0278363420463394,1,1,2
2200,4.3,30,1,2.037583204130223,0,1,1
2201,4.6,29,1,0.09270702551831173,0,1,1
2202,4.3,29,0,0.09883983175368173,0,1,0
2203,4.7,29,1,0.1018500694132247,0,1,1
2204,4.7,29,1,0.15686606960568447,0,1,1
2205,4.8,29,0,0.23890792099574945,0,0,0
2206,4.8,29,2,0.26520462392084193,1,1,2
2207,4.2,29,2,0.3316896350337136,1,1,2
2208,4.9,29,1,0.3432866675917201,1,0,2
2209,4.2,29,0,0.3629768870664136,0,1,0
2210,4.0,29,0,0.4447750162552838,0,0,0
2211,4.3,29,2,0.4684084074040808,1,1,2
2212,4.5,29,0,0.528030816092966,0,1,0
2213,4.3,29,2,0.5723564057626146,1,1,2
2214,4.6,29,1,0.726127563340399,1,0,1
2215,4.9,29,1,0.7780129889231586,0,1,1
2216,4.3,29,1,0.8322997184654793,0,1,1
2217,4.6,29,1,0.8787884201237016,0,1,1
2218,4.1,29,1,1.5001006665003427,0,1,1
2219,4.5,29,2,2.250595786897489,1,1,2
2220,3.6,28,1,0.05603797866878573,0,1,1
2221,4.8,28,2,0.21893581763054384,1,1,2
2222,4.4,28,1,0.26979521609352697,0,1,1
2223,4.1,28,1,0.36983382952383226,0,1,1
2224,4.5,28,1,0.3904116420198238,0,1,1
2225,4.0,28,0,0.4206308942252389,1,1,2
2226,4.9,28,0,0.5219206608774521,0,0,0
2227,4.3,28,1,0.6239231190362249,0,1,1
2228,4.4,28,2,0.6674260048465892,1,1,2
2229,3.9,28,0,0.7177174527517882,0,0,0
2230,4.5,28,0,0.8311723675054774,0,1,1
2231,4.1,28,2,1.702659076258442,1,1,2
2232,4.5,28,2,1.7251144916736139,1,1,2
2233,4.6,27,2,0.17656859163301922,1,1,2
2234,3.9,27,0,0.21489575981480355,0,1,0
2235,4.3,27,1,0.27989224393035594,0,1,1
2236,4.4,27,1,0.28473816065159335,0,1,1
2237,4.8,27,0,0.2913554453463897,0,1,1
2238,4.2,27,1,0.32232511883066545,0,1,1
2239,4.7,27,0,0.33925249590088274,0,0,0
2240,2.6,27,0,0.38141410208891974,0,0,0
2241,4.9,27,2,0.4012036325479633,1,1,2
2242,4.4,27,1,0.40941674819251567,0,1,1
2243,4.5,27,0,0.41165466277997487,0,0,0
2244,4.6,27,1,0.4608425533332709,0,1,1
2245,4.6,27,1,0.4944964621252553,0,1,1
2246,4.1,27,2,0.5408838231151244,1,1,2
2247,3.6,27,0,0.5697597983231872,0,0,0
2248,4.4,27,1,0.5783169590617043,0,1,1
2249,4.5,27,1,0.6169191275375933,0,1,1
2250,4.6,27,2,0.6613105599970968,1,1,2
2251,4.1,27,1,0.7641494783841224,0,1,1
2252,4.6,27,0,0.7835240945583648,0,1,0
2253,4.6,27,0,0.8164897245369703,0,0,0
2254,4.2,27,0,0.9679167860952603,0,0,0
2255,3.9,27,1,1.01124202533802,0,1,1
2256,4.3,27,1,1.0444086837143,0,1,1
2257,4.7,27,2,1.2042988296335608,1,1,2
2258,4.9,27,2,1.7503737073581878,1,1,2
2259,4.4,27,1,2.119045023758073,0,1,1
2260,4.4,26,0,0.10759835316398358,0,0,0
2261,3.3,26,2,0.11133269098580027,1,1,2
2262,4.4,26,1,0.14109383942486983,0,1,1
2263,4.2,26,1,0.27940833789495195,0,1,1
2264,4.1,26,0,0.38172381930172017,0,0,0
2265,4.4,26,1,0.42596660362283156,0,1,1
2266,4.7,26,1,0.4525077887807416,0,1,1
2267,4.6,26,0,0.46557449456795585,0,0,0
2268,4.8,26,1,0.4737227111478151,0,1,1
2269,4.2,26,1,0.4812447830748338,0,1,1
2270,4.7,26,0,0.5066688198417659,0,0,0
2271,4.6,26,1,0.7564491100088097,0,1,1
2272,4.8,26,2,0.9104409342233692,1,1,2
2273,4.1,26,1,1.1032233105452556,0,1,1
2274,4.4,26,0,1.152592106120728,1,0,0
2275,4.7,26,2,1.1960332828984026,1,1,2
2276,4.0,26,1,1.220074742278488,1,1,1
2277,4.6,26,2,1.2595591742869354,1,1,2
2278,4.2,26,1,1.8075852138209851,0,1,1
2279,4.5,26,1,2.949849620124882,0,1,1
2280,4.7,25,2,0.0758179585596165,1,1,2
2281,4.3,25,1,0.12412294774371813,0,1,1
2282,4.8,25,0,0.14978007343336147,0,0,0
2283,4.3,25,0,0.20422651298875819,0,0,0
2284,4.6,25,1,0.23969416727355286,0,1,1
2285,4.2,25,1,0.24124381299847822,0,1,1
2286,4.1,25,1,0.30834318031213026,0,1,1
2287,4.0,25,2,0.37100323838994614,1,1,2
2288,3.9,25,2,0.41062398523328686,1,1,2
2289,4.6,25,1,0.4183474299705712,0,1,1
2290,5.0,25,1,0.5316009646092938,0,1,1
2291,4.1,25,1,0.5765832374034798,0,1,1
2292,4.6,25,1,0.5848319170811288,0,1,1
2293,4.9,25,1,0.6073330095843261,1,1,1
2294,4.6,25,0,0.6214541393300844,0,0,0
